configId,modelFamily,threshold,fitSeconds,model,set,accuracy,precision,recall
141,catboost,0.45,111.68728949999786,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.1, 'l2LeafReg': 1, 'iterations': 700, 'depth': 10, 'borderCount': 254, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
141,catboost,0.5,111.68728949999786,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.1, 'l2LeafReg': 1, 'iterations': 700, 'depth': 10, 'borderCount': 254, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
141,catboost,0.55,111.68728949999786,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.1, 'l2LeafReg': 1, 'iterations': 700, 'depth': 10, 'borderCount': 254, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
142,catboost,0.45,2.6524013000016566,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.08, 'l2LeafReg': 3, 'iterations': 700, 'depth': 6, 'borderCount': 64, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
142,catboost,0.5,2.6524013000016566,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.08, 'l2LeafReg': 3, 'iterations': 700, 'depth': 6, 'borderCount': 64, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
142,catboost,0.55,2.6524013000016566,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.08, 'l2LeafReg': 3, 'iterations': 700, 'depth': 6, 'borderCount': 64, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
144,catboost,0.5,3.063717799999722,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.03, 'l2LeafReg': 3, 'iterations': 900, 'depth': 4, 'borderCount': 254, 'baggingTemperature': 0.0}",train,1.0,1.0,1.0
144,catboost,0.55,3.063717799999722,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.03, 'l2LeafReg': 3, 'iterations': 900, 'depth': 4, 'borderCount': 254, 'baggingTemperature': 0.0}",train,1.0,1.0,1.0
146,catboost,0.5,2.3440510999971593,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 1.0, 'learningRate': 0.03, 'l2LeafReg': 1, 'iterations': 500, 'depth': 5, 'borderCount': 254, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
146,catboost,0.55,2.3440510999971593,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 1.0, 'learningRate': 0.03, 'l2LeafReg': 1, 'iterations': 500, 'depth': 5, 'borderCount': 254, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
148,catboost,0.45,2.3850905999970564,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.1, 'l2LeafReg': 5, 'iterations': 500, 'depth': 5, 'borderCount': 254, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
148,catboost,0.5,2.3850905999970564,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.1, 'l2LeafReg': 5, 'iterations': 500, 'depth': 5, 'borderCount': 254, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
148,catboost,0.55,2.3850905999970564,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.1, 'l2LeafReg': 5, 'iterations': 500, 'depth': 5, 'borderCount': 254, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
149,catboost,0.45,55.31743540000025,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.01, 'l2LeafReg': 3, 'iterations': 700, 'depth': 10, 'borderCount': 128, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
149,catboost,0.5,55.31743540000025,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.01, 'l2LeafReg': 3, 'iterations': 700, 'depth': 10, 'borderCount': 128, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
149,catboost,0.55,55.31743540000025,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.01, 'l2LeafReg': 3, 'iterations': 700, 'depth': 10, 'borderCount': 128, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
151,catboost,0.45,71.85543970000072,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.05, 'l2LeafReg': 7, 'iterations': 900, 'depth': 10, 'borderCount': 128, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
151,catboost,0.5,71.85543970000072,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.05, 'l2LeafReg': 7, 'iterations': 900, 'depth': 10, 'borderCount': 128, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
151,catboost,0.55,71.85543970000072,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.05, 'l2LeafReg': 7, 'iterations': 900, 'depth': 10, 'borderCount': 128, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
152,catboost,0.45,3.248597500001779,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.03, 'l2LeafReg': 7, 'iterations': 1200, 'depth': 4, 'borderCount': 128, 'baggingTemperature': 0.0}",train,1.0,1.0,1.0
152,catboost,0.5,3.248597500001779,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.03, 'l2LeafReg': 7, 'iterations': 1200, 'depth': 4, 'borderCount': 128, 'baggingTemperature': 0.0}",train,1.0,1.0,1.0
152,catboost,0.55,3.248597500001779,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 2.0, 'learningRate': 0.03, 'l2LeafReg': 7, 'iterations': 1200, 'depth': 4, 'borderCount': 128, 'baggingTemperature': 0.0}",train,1.0,1.0,1.0
155,catboost,0.45,186.0989554000007,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.05, 'l2LeafReg': 5, 'iterations': 1200, 'depth': 10, 'borderCount': 254, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
155,catboost,0.5,186.0989554000007,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.05, 'l2LeafReg': 5, 'iterations': 1200, 'depth': 10, 'borderCount': 254, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
155,catboost,0.55,186.0989554000007,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.05, 'l2LeafReg': 5, 'iterations': 1200, 'depth': 10, 'borderCount': 254, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
156,catboost,0.45,108.98992979999821,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 1.0, 'learningRate': 0.01, 'l2LeafReg': 3, 'iterations': 700, 'depth': 10, 'borderCount': 254, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
156,catboost,0.5,108.98992979999821,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 1.0, 'learningRate': 0.01, 'l2LeafReg': 3, 'iterations': 700, 'depth': 10, 'borderCount': 254, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
156,catboost,0.55,108.98992979999821,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 1.0, 'learningRate': 0.01, 'l2LeafReg': 3, 'iterations': 700, 'depth': 10, 'borderCount': 254, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
157,catboost,0.45,3.129671900001995,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.03, 'l2LeafReg': 9, 'iterations': 1200, 'depth': 4, 'borderCount': 128, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
157,catboost,0.5,3.129671900001995,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.03, 'l2LeafReg': 9, 'iterations': 1200, 'depth': 4, 'borderCount': 128, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
157,catboost,0.55,3.129671900001995,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.03, 'l2LeafReg': 9, 'iterations': 1200, 'depth': 4, 'borderCount': 128, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
158,catboost,0.45,108.41493030000129,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.01, 'l2LeafReg': 3, 'iterations': 700, 'depth': 10, 'borderCount': 254, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
158,catboost,0.5,108.41493030000129,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.01, 'l2LeafReg': 3, 'iterations': 700, 'depth': 10, 'borderCount': 254, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
158,catboost,0.55,108.41493030000129,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.01, 'l2LeafReg': 3, 'iterations': 700, 'depth': 10, 'borderCount': 254, 'baggingTemperature': 3.0}",train,1.0,1.0,1.0
159,catboost,0.45,32.43855829999666,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.01, 'l2LeafReg': 7, 'iterations': 1200, 'depth': 8, 'borderCount': 254, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
159,catboost,0.5,32.43855829999666,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.01, 'l2LeafReg': 7, 'iterations': 1200, 'depth': 8, 'borderCount': 254, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
159,catboost,0.55,32.43855829999666,"{'modelFamily': 'catboost', 'randomState': 226, 'randomStrength': 0.5, 'learningRate': 0.01, 'l2LeafReg': 7, 'iterations': 1200, 'depth': 8, 'borderCount': 254, 'baggingTemperature': 1.0}",train,1.0,1.0,1.0
160,histGradientBoosting,0.45,1.7672001999999338,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 127, 'maxIter': 800, 'maxDepth': 4, 'learningRate': 0.1, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
160,histGradientBoosting,0.5,1.7672001999999338,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 127, 'maxIter': 800, 'maxDepth': 4, 'learningRate': 0.1, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
160,histGradientBoosting,0.55,1.7672001999999338,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 127, 'maxIter': 800, 'maxDepth': 4, 'learningRate': 0.1, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
161,histGradientBoosting,0.45,2.1406314999985625,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 63, 'maxIter': 400, 'maxDepth': None, 'learningRate': 0.03, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
161,histGradientBoosting,0.5,2.1406314999985625,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 63, 'maxIter': 400, 'maxDepth': None, 'learningRate': 0.03, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
161,histGradientBoosting,0.55,2.1406314999985625,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 63, 'maxIter': 400, 'maxDepth': None, 'learningRate': 0.03, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
162,histGradientBoosting,0.45,6.482913899999403,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 63, 'maxIter': 600, 'maxDepth': 10, 'learningRate': 0.05, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
162,histGradientBoosting,0.5,6.482913899999403,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 63, 'maxIter': 600, 'maxDepth': 10, 'learningRate': 0.05, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
162,histGradientBoosting,0.55,6.482913899999403,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 63, 'maxIter': 600, 'maxDepth': 10, 'learningRate': 0.05, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
163,histGradientBoosting,0.45,3.1313625000002503,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 31, 'maxIter': 600, 'maxDepth': 10, 'learningRate': 0.01, 'l2Regularization': 1.0}",train,1.0,1.0,1.0
163,histGradientBoosting,0.5,3.1313625000002503,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 31, 'maxIter': 600, 'maxDepth': 10, 'learningRate': 0.01, 'l2Regularization': 1.0}",train,1.0,1.0,1.0
163,histGradientBoosting,0.55,3.1313625000002503,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 31, 'maxIter': 600, 'maxDepth': 10, 'learningRate': 0.01, 'l2Regularization': 1.0}",train,1.0,1.0,1.0
164,histGradientBoosting,0.45,8.63786540000001,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 63, 'maxIter': 800, 'maxDepth': None, 'learningRate': 0.08, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
164,histGradientBoosting,0.5,8.63786540000001,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 63, 'maxIter': 800, 'maxDepth': None, 'learningRate': 0.08, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
164,histGradientBoosting,0.55,8.63786540000001,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 63, 'maxIter': 800, 'maxDepth': None, 'learningRate': 0.08, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
165,histGradientBoosting,0.45,6.0451823999974295,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 127, 'maxIter': 800, 'maxDepth': 8, 'learningRate': 0.1, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
165,histGradientBoosting,0.5,6.0451823999974295,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 127, 'maxIter': 800, 'maxDepth': 8, 'learningRate': 0.1, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
165,histGradientBoosting,0.55,6.0451823999974295,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 127, 'maxIter': 800, 'maxDepth': 8, 'learningRate': 0.1, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
166,histGradientBoosting,0.45,2.710326599997643,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 31, 'maxIter': 600, 'maxDepth': 6, 'learningRate': 0.1, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
166,histGradientBoosting,0.5,2.710326599997643,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 31, 'maxIter': 600, 'maxDepth': 6, 'learningRate': 0.1, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
166,histGradientBoosting,0.55,2.710326599997643,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 31, 'maxIter': 600, 'maxDepth': 6, 'learningRate': 0.1, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
168,histGradientBoosting,0.45,1.0096336000024166,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 31, 'maxIter': 600, 'maxDepth': 4, 'learningRate': 0.03, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
168,histGradientBoosting,0.5,1.0096336000024166,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 31, 'maxIter': 600, 'maxDepth': 4, 'learningRate': 0.03, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
169,histGradientBoosting,0.45,3.406758799999807,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 63, 'maxIter': 800, 'maxDepth': None, 'learningRate': 0.05, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
169,histGradientBoosting,0.5,3.406758799999807,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 63, 'maxIter': 800, 'maxDepth': None, 'learningRate': 0.05, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
169,histGradientBoosting,0.55,3.406758799999807,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 63, 'maxIter': 800, 'maxDepth': None, 'learningRate': 0.05, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
170,histGradientBoosting,0.45,1.0615713000006508,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 127, 'maxIter': 600, 'maxDepth': 4, 'learningRate': 0.05, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
170,histGradientBoosting,0.5,1.0615713000006508,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 127, 'maxIter': 600, 'maxDepth': 4, 'learningRate': 0.05, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
170,histGradientBoosting,0.55,1.0615713000006508,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 127, 'maxIter': 600, 'maxDepth': 4, 'learningRate': 0.05, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
171,histGradientBoosting,0.45,0.5382250000002387,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 63, 'maxIter': 200, 'maxDepth': 6, 'learningRate': 0.1, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
171,histGradientBoosting,0.5,0.5382250000002387,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 63, 'maxIter': 200, 'maxDepth': 6, 'learningRate': 0.1, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
171,histGradientBoosting,0.55,0.5382250000002387,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 63, 'maxIter': 200, 'maxDepth': 6, 'learningRate': 0.1, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
172,histGradientBoosting,0.45,1.5860050000010233,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 30, 'maxLeafNodes': 127, 'maxIter': 400, 'maxDepth': None, 'learningRate': 0.03, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
172,histGradientBoosting,0.5,1.5860050000010233,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 30, 'maxLeafNodes': 127, 'maxIter': 400, 'maxDepth': None, 'learningRate': 0.03, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
172,histGradientBoosting,0.55,1.5860050000010233,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 30, 'maxLeafNodes': 127, 'maxIter': 400, 'maxDepth': None, 'learningRate': 0.03, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
174,histGradientBoosting,0.45,4.952287300002354,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 63, 'maxIter': 600, 'maxDepth': None, 'learningRate': 0.08, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
174,histGradientBoosting,0.5,4.952287300002354,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 63, 'maxIter': 600, 'maxDepth': None, 'learningRate': 0.08, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
174,histGradientBoosting,0.55,4.952287300002354,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 63, 'maxIter': 600, 'maxDepth': None, 'learningRate': 0.08, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
175,histGradientBoosting,0.45,1.0614762000004703,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 63, 'maxIter': 600, 'maxDepth': 4, 'learningRate': 0.08, 'l2Regularization': 1.0}",train,1.0,1.0,1.0
175,histGradientBoosting,0.5,1.0614762000004703,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 63, 'maxIter': 600, 'maxDepth': 4, 'learningRate': 0.08, 'l2Regularization': 1.0}",train,1.0,1.0,1.0
175,histGradientBoosting,0.55,1.0614762000004703,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 63, 'maxIter': 600, 'maxDepth': 4, 'learningRate': 0.08, 'l2Regularization': 1.0}",train,1.0,1.0,1.0
176,histGradientBoosting,0.45,4.928193499999907,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 127, 'maxIter': 600, 'maxDepth': 10, 'learningRate': 0.01, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
176,histGradientBoosting,0.5,4.928193499999907,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 127, 'maxIter': 600, 'maxDepth': 10, 'learningRate': 0.01, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
176,histGradientBoosting,0.55,4.928193499999907,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 5, 'maxLeafNodes': 127, 'maxIter': 600, 'maxDepth': 10, 'learningRate': 0.01, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
177,histGradientBoosting,0.45,0.9136322000013024,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 30, 'maxLeafNodes': 15, 'maxIter': 400, 'maxDepth': 8, 'learningRate': 0.05, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
177,histGradientBoosting,0.5,0.9136322000013024,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 30, 'maxLeafNodes': 15, 'maxIter': 400, 'maxDepth': 8, 'learningRate': 0.05, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
177,histGradientBoosting,0.55,0.9136322000013024,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 30, 'maxLeafNodes': 15, 'maxIter': 400, 'maxDepth': 8, 'learningRate': 0.05, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
178,histGradientBoosting,0.45,0.9667120999984036,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 15, 'maxIter': 400, 'maxDepth': 8, 'learningRate': 0.08, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
178,histGradientBoosting,0.5,0.9667120999984036,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 15, 'maxIter': 400, 'maxDepth': 8, 'learningRate': 0.08, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
178,histGradientBoosting,0.55,0.9667120999984036,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 15, 'maxIter': 400, 'maxDepth': 8, 'learningRate': 0.08, 'l2Regularization': 0.0}",train,1.0,1.0,1.0
179,histGradientBoosting,0.45,3.4927601000017603,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 31, 'maxIter': 600, 'maxDepth': None, 'learningRate': 0.03, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
179,histGradientBoosting,0.5,3.4927601000017603,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 31, 'maxIter': 600, 'maxDepth': None, 'learningRate': 0.03, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
179,histGradientBoosting,0.55,3.4927601000017603,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 31, 'maxIter': 600, 'maxDepth': None, 'learningRate': 0.03, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
181,histGradientBoosting,0.45,2.483614300002955,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 127, 'maxIter': 400, 'maxDepth': 8, 'learningRate': 0.1, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
181,histGradientBoosting,0.5,2.483614300002955,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 127, 'maxIter': 400, 'maxDepth': 8, 'learningRate': 0.1, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
181,histGradientBoosting,0.55,2.483614300002955,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 10, 'maxLeafNodes': 127, 'maxIter': 400, 'maxDepth': 8, 'learningRate': 0.1, 'l2Regularization': 0.1}",train,1.0,1.0,1.0
182,histGradientBoosting,0.45,1.6428611000010278,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 15, 'maxIter': 600, 'maxDepth': 10, 'learningRate': 0.1, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
182,histGradientBoosting,0.5,1.6428611000010278,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 15, 'maxIter': 600, 'maxDepth': 10, 'learningRate': 0.1, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
182,histGradientBoosting,0.55,1.6428611000010278,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 15, 'maxIter': 600, 'maxDepth': 10, 'learningRate': 0.1, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
183,histGradientBoosting,0.45,0.5682650999988255,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 15, 'maxIter': 400, 'maxDepth': 4, 'learningRate': 0.05, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
183,histGradientBoosting,0.5,0.5682650999988255,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 15, 'maxIter': 400, 'maxDepth': 4, 'learningRate': 0.05, 'l2Regularization': 0.3}",train,1.0,1.0,1.0
