configId,modelFamily,threshold,fitSeconds,model,set,accuracy,precision,recall
139,randomForest,0.45,36.66506596799991,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 0.8, 'maxDepth': 30, 'classWeight': {0: 1, 1: 1.5}, 'bootstrap': False}",train,0.9888123924268503,0.9836888331242158,1.0
30,xgboost,0.55,1.9940764360000003,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 0.85, 'regLambda': 7, 'regAlpha': 0.5, 'nEstimators': 400, 'minChildWeight': 7, 'maxDepth': 6, 'learningRate': 0.03, 'gamma': 0.0, 'colsampleBytree': 0.6}",train,0.9888123924268503,0.9873577749683944,0.9961734693877551
8,xgboost,0.5,1.7561202469999841,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 0.85, 'regLambda': 1, 'regAlpha': 0.1, 'nEstimators': 600, 'minChildWeight': 3, 'maxDepth': 3, 'learningRate': 0.03, 'gamma': 0.0, 'colsampleBytree': 1.0}",train,0.9879518072289156,0.9836683417085427,0.9987244897959183
171,gradientBoosting,0.5,4.313335796000047,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 0.7, 'nEstimators': 150, 'minSamplesSplit': 2, 'minSamplesLeaf': 1, 'maxDepth': 3, 'learningRate': 0.1}",train,0.9879518072289156,0.9836683417085427,0.9987244897959183
171,gradientBoosting,0.55,4.313335796000047,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 0.7, 'nEstimators': 150, 'minSamplesSplit': 2, 'minSamplesLeaf': 1, 'maxDepth': 3, 'learningRate': 0.1}",train,0.9879518072289156,0.989821882951654,0.9923469387755102
121,extraTrees,0.5,1.1063110989999814,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 5, 'minSamplesLeaf': 4, 'maxFeatures': 'log2', 'maxDepth': 20, 'classWeight': 'balanced', 'bootstrap': False}",train,0.9879518072289156,0.9961340206185567,0.985969387755102
179,gradientBoosting,0.45,8.883688180999798,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 1.0, 'nEstimators': 250, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxDepth': 3, 'learningRate': 0.08}",train,0.9870912220309811,0.9824341279799247,0.9987244897959183
194,gradientBoosting,0.55,5.617635140000175,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 0.7, 'nEstimators': 150, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxDepth': 4, 'learningRate': 0.05}",train,0.9870912220309811,0.9860935524652339,0.9948979591836735
132,extraTrees,0.45,1.8830144789999395,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 5, 'minSamplesLeaf': 2, 'maxFeatures': 0.5, 'maxDepth': 30, 'classWeight': None, 'bootstrap': True}",train,0.9862306368330465,0.98,1.0
151,randomForest,0.55,4.800139306999995,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 1000, 'minSamplesSplit': 5, 'minSamplesLeaf': 4, 'maxFeatures': 'sqrt', 'maxDepth': 20, 'classWeight': None, 'bootstrap': True}",train,0.9862306368330465,0.98,1.0
189,gradientBoosting,0.45,19.31603647299994,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 1.0, 'nEstimators': 400, 'minSamplesSplit': 5, 'minSamplesLeaf': 1, 'maxDepth': 4, 'learningRate': 0.03}",train,0.9862306368330465,0.98,1.0
271,svc,0.45,0.7647193079999397,"{'modelFamily': 'svc', 'randomState': 226, 'kernel': 'rbf', 'gamma': 'scale', 'cValue': 10.0}",train,0.9862306368330465,0.98,1.0
17,xgboost,0.5,0.7334280800000101,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 0.85, 'regLambda': 7, 'regAlpha': 0.5, 'nEstimators': 200, 'minChildWeight': 5, 'maxDepth': 4, 'learningRate': 0.08, 'gamma': 0.0, 'colsampleBytree': 0.6}",train,0.9862306368330465,0.981203007518797,0.9987244897959183
106,extraTrees,0.5,1.8236884770000188,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 2, 'minSamplesLeaf': 4, 'maxFeatures': 0.5, 'maxDepth': 20, 'classWeight': 'balanced', 'bootstrap': True}",train,0.9862306368330465,0.981203007518797,0.9987244897959183
158,randomForest,0.55,11.704723481000087,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxFeatures': 0.5, 'maxDepth': 20, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': True}",train,0.9862306368330465,0.981203007518797,0.9987244897959183
162,randomForest,0.55,37.411873803999924,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 1000, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxFeatures': 0.8, 'maxDepth': 20, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': True}",train,0.9862306368330465,0.981203007518797,0.9987244897959183
101,extraTrees,0.5,4.100046881999901,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 800, 'minSamplesSplit': 5, 'minSamplesLeaf': 2, 'maxFeatures': 0.8, 'maxDepth': 30, 'classWeight': {0: 1, 1: 1.5}, 'bootstrap': True}",train,0.9853700516351118,0.978776529338327,1.0
127,extraTrees,0.55,1.2531491280000182,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 'log2', 'maxDepth': 20, 'classWeight': None, 'bootstrap': True}",train,0.9853700516351118,0.978776529338327,1.0
149,randomForest,0.45,1.9080002430000604,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxFeatures': 'log2', 'maxDepth': 30, 'classWeight': 'balanced', 'bootstrap': True}",train,0.9853700516351118,0.978776529338327,1.0
163,randomForest,0.45,3.5293916519999584,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 4, 'maxFeatures': 'sqrt', 'maxDepth': 20, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': False}",train,0.9853700516351118,0.978776529338327,1.0
165,randomForest,0.55,6.68605344599996,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 1000, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 'sqrt', 'maxDepth': 10, 'classWeight': {0: 1, 1: 1.5}, 'bootstrap': False}",train,0.9853700516351118,0.978776529338327,1.0
126,extraTrees,0.45,1.9847831039999164,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 800, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 'log2', 'maxDepth': 30, 'classWeight': 'balanced', 'bootstrap': True}",train,0.9845094664371773,0.9775561097256857,1.0
157,randomForest,0.55,3.4941914450000695,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 1000, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 'log2', 'maxDepth': 10, 'classWeight': None, 'bootstrap': True}",train,0.9845094664371773,0.97875,0.9987244897959183
182,gradientBoosting,0.5,10.26113541399991,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 0.85, 'nEstimators': 250, 'minSamplesSplit': 2, 'minSamplesLeaf': 4, 'maxDepth': 4, 'learningRate': 0.03}",train,0.9845094664371773,0.97875,0.9987244897959183
182,gradientBoosting,0.55,10.26113541399991,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 0.85, 'nEstimators': 250, 'minSamplesSplit': 2, 'minSamplesLeaf': 4, 'maxDepth': 4, 'learningRate': 0.03}",train,0.9845094664371773,0.9835858585858586,0.9936224489795918
56,xgboost,0.55,2.9162924249999946,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 1.0, 'regLambda': 7, 'regAlpha': 0.1, 'nEstimators': 800, 'minChildWeight': 5, 'maxDepth': 3, 'learningRate': 0.03, 'gamma': 0.3, 'colsampleBytree': 0.8}",train,0.9845094664371773,0.9872773536895675,0.9897959183673469
128,extraTrees,0.55,2.226728585999922,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxFeatures': 0.8, 'maxDepth': 20, 'classWeight': None, 'bootstrap': True}",train,0.9836488812392427,0.9763387297633873,1.0
141,randomForest,0.45,11.332624365000015,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 0.5, 'maxDepth': None, 'classWeight': None, 'bootstrap': True}",train,0.9836488812392427,0.9763387297633873,1.0
167,randomForest,0.5,20.815551803999824,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 0.8, 'maxDepth': None, 'classWeight': {0: 1, 1: 1.5}, 'bootstrap': True}",train,0.9836488812392427,0.9763387297633873,1.0
119,extraTrees,0.45,2.0561670810000123,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 800, 'minSamplesSplit': 2, 'minSamplesLeaf': 2, 'maxFeatures': 'log2', 'maxDepth': None, 'classWeight': None, 'bootstrap': True}",train,0.9827882960413081,0.9751243781094527,1.0
30,xgboost,0.5,1.9940764360000003,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 0.85, 'regLambda': 7, 'regAlpha': 0.5, 'nEstimators': 400, 'minChildWeight': 7, 'maxDepth': 6, 'learningRate': 0.03, 'gamma': 0.0, 'colsampleBytree': 0.6}",train,0.9827882960413081,0.9775,0.9974489795918368
59,xgboost,0.55,1.6084006039999963,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 0.7, 'regLambda': 7, 'regAlpha': 0.1, 'nEstimators': 200, 'minChildWeight': 5, 'maxDepth': 5, 'learningRate': 0.05, 'gamma': 0.0, 'colsampleBytree': 0.8}",train,0.9827882960413081,0.9823232323232324,0.9923469387755102
191,gradientBoosting,0.55,4.29044675199998,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 0.7, 'nEstimators': 150, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxDepth': 3, 'learningRate': 0.08}",train,0.9827882960413081,0.9835443037974684,0.9910714285714286
126,extraTrees,0.55,1.9847831039999164,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 800, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 'log2', 'maxDepth': 30, 'classWeight': 'balanced', 'bootstrap': True}",train,0.9827882960413081,0.9961038961038962,0.9783163265306123
105,extraTrees,0.55,2.132524283999942,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 800, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 'sqrt', 'maxDepth': 20, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': True}",train,0.9810671256454389,0.9727047146401985,1.0
56,xgboost,0.5,2.9162924249999946,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 1.0, 'regLambda': 7, 'regAlpha': 0.1, 'nEstimators': 800, 'minChildWeight': 5, 'maxDepth': 3, 'learningRate': 0.03, 'gamma': 0.3, 'colsampleBytree': 0.8}",train,0.9810671256454389,0.9750623441396509,0.9974489795918368
194,gradientBoosting,0.5,5.617635140000175,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 0.7, 'nEstimators': 150, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxDepth': 4, 'learningRate': 0.05}",train,0.9810671256454389,0.9750623441396509,0.9974489795918368
89,histGradientBoosting,0.55,2.2796117110000296,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 30, 'maxLeafNodes': 15, 'maxIter': 600, 'maxDepth': 6, 'learningRate': 0.01, 'l2Regularization': 1.0}",train,0.9810671256454389,0.9847328244274809,0.9872448979591837
118,extraTrees,0.45,2.1714333649999844,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxFeatures': 0.5, 'maxDepth': None, 'classWeight': {0: 1, 1: 1.5}, 'bootstrap': False}",train,0.9802065404475043,0.9714993804213135,1.0
148,randomForest,0.55,26.78147705999993,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 800, 'minSamplesSplit': 5, 'minSamplesLeaf': 4, 'maxFeatures': 0.8, 'maxDepth': None, 'classWeight': {0: 1, 1: 1.5}, 'bootstrap': True}",train,0.9793459552495697,0.9702970297029703,1.0
89,histGradientBoosting,0.5,2.2796117110000296,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 30, 'maxLeafNodes': 15, 'maxIter': 600, 'maxDepth': 6, 'learningRate': 0.01, 'l2Regularization': 1.0}",train,0.9793459552495697,0.9738154613466334,0.9961734693877551
168,randomForest,0.55,4.641977983000061,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 1000, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxFeatures': 'sqrt', 'maxDepth': 10, 'classWeight': None, 'bootstrap': True}",train,0.9793459552495697,0.9738154613466334,0.9961734693877551
106,extraTrees,0.45,1.8236884770000188,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 2, 'minSamplesLeaf': 4, 'maxFeatures': 0.5, 'maxDepth': 20, 'classWeight': 'balanced', 'bootstrap': True}",train,0.9784853700516352,0.969097651421508,1.0
151,randomForest,0.5,4.800139306999995,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 1000, 'minSamplesSplit': 5, 'minSamplesLeaf': 4, 'maxFeatures': 'sqrt', 'maxDepth': 20, 'classWeight': None, 'bootstrap': True}",train,0.9776247848537005,0.9679012345679012,1.0
158,randomForest,0.5,11.704723481000087,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxFeatures': 0.5, 'maxDepth': 20, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': True}",train,0.9776247848537005,0.9679012345679012,1.0
191,gradientBoosting,0.5,4.29044675199998,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 0.7, 'nEstimators': 150, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxDepth': 3, 'learningRate': 0.08}",train,0.9776247848537005,0.9702233250620348,0.9974489795918368
101,extraTrees,0.45,4.100046881999901,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 800, 'minSamplesSplit': 5, 'minSamplesLeaf': 2, 'maxFeatures': 0.8, 'maxDepth': 30, 'classWeight': {0: 1, 1: 1.5}, 'bootstrap': True}",train,0.9767641996557659,0.966707768187423,1.0
161,randomForest,0.5,6.291995754000027,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 300, 'minSamplesSplit': 5, 'minSamplesLeaf': 2, 'maxFeatures': 0.5, 'maxDepth': 10, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': True}",train,0.9767641996557659,0.966707768187423,1.0
162,randomForest,0.5,37.411873803999924,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 1000, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxFeatures': 0.8, 'maxDepth': 20, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': True}",train,0.9767641996557659,0.966707768187423,1.0
8,xgboost,0.45,1.7561202469999841,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 0.85, 'regLambda': 1, 'regAlpha': 0.1, 'nEstimators': 600, 'minChildWeight': 3, 'maxDepth': 3, 'learningRate': 0.03, 'gamma': 0.0, 'colsampleBytree': 1.0}",train,0.9767641996557659,0.9678615574783683,0.9987244897959183
59,xgboost,0.5,1.6084006039999963,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 0.7, 'regLambda': 7, 'regAlpha': 0.1, 'nEstimators': 200, 'minChildWeight': 5, 'maxDepth': 5, 'learningRate': 0.05, 'gamma': 0.0, 'colsampleBytree': 0.8}",train,0.9767641996557659,0.9690210656753407,0.9974489795918368
80,histGradientBoosting,0.55,2.040572204,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 127, 'maxIter': 400, 'maxDepth': 6, 'learningRate': 0.01, 'l2Regularization': 0.3}",train,0.9767641996557659,0.9883870967741936,0.9770408163265306
30,xgboost,0.45,1.9940764360000003,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 0.85, 'regLambda': 7, 'regAlpha': 0.5, 'nEstimators': 400, 'minChildWeight': 7, 'maxDepth': 6, 'learningRate': 0.03, 'gamma': 0.0, 'colsampleBytree': 0.6}",train,0.9759036144578314,0.9666666666666667,0.9987244897959183
106,extraTrees,0.55,1.8236884770000188,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 2, 'minSamplesLeaf': 4, 'maxFeatures': 0.5, 'maxDepth': 20, 'classWeight': 'balanced', 'bootstrap': True}",train,0.9759036144578314,0.9934725848563969,0.9706632653061225
156,randomForest,0.5,9.493305964000001,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 300, 'minSamplesSplit': 2, 'minSamplesLeaf': 2, 'maxFeatures': 0.8, 'maxDepth': 10, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': True}",train,0.9750430292598967,0.964329643296433,1.0
167,randomForest,0.45,20.815551803999824,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 0.8, 'maxDepth': None, 'classWeight': {0: 1, 1: 1.5}, 'bootstrap': True}",train,0.9750430292598967,0.964329643296433,1.0
171,gradientBoosting,0.45,4.313335796000047,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 0.7, 'nEstimators': 150, 'minSamplesSplit': 2, 'minSamplesLeaf': 1, 'maxDepth': 3, 'learningRate': 0.1}",train,0.9750430292598967,0.964329643296433,1.0
17,xgboost,0.45,0.7334280800000101,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 0.85, 'regLambda': 7, 'regAlpha': 0.5, 'nEstimators': 200, 'minChildWeight': 5, 'maxDepth': 4, 'learningRate': 0.08, 'gamma': 0.0, 'colsampleBytree': 0.6}",train,0.9741824440619621,0.9631449631449631,1.0
129,extraTrees,0.5,1.2525887130000228,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 300, 'minSamplesSplit': 2, 'minSamplesLeaf': 1, 'maxFeatures': 0.8, 'maxDepth': 10, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': True}",train,0.9741824440619621,0.9631449631449631,1.0
166,randomForest,0.5,14.733339162999982,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 2, 'minSamplesLeaf': 4, 'maxFeatures': 0.5, 'maxDepth': 10, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': False}",train,0.9741824440619621,0.9631449631449631,1.0
56,xgboost,0.45,2.9162924249999946,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 1.0, 'regLambda': 7, 'regAlpha': 0.1, 'nEstimators': 800, 'minChildWeight': 5, 'maxDepth': 3, 'learningRate': 0.03, 'gamma': 0.3, 'colsampleBytree': 0.8}",train,0.9741824440619621,0.9642857142857143,0.9987244897959183
80,histGradientBoosting,0.5,2.040572204,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 20, 'maxLeafNodes': 127, 'maxIter': 400, 'maxDepth': 6, 'learningRate': 0.01, 'l2Regularization': 0.3}",train,0.9733218588640276,0.9688667496886675,0.9923469387755102
128,extraTrees,0.5,2.226728585999922,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxFeatures': 0.8, 'maxDepth': 20, 'classWeight': None, 'bootstrap': True}",train,0.9724612736660929,0.9607843137254902,1.0
122,extraTrees,0.45,2.6453532079999604,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 1000, 'minSamplesSplit': 5, 'minSamplesLeaf': 4, 'maxFeatures': 'log2', 'maxDepth': 20, 'classWeight': 'balanced', 'bootstrap': True}",train,0.9716006884681584,0.9607361963190184,0.9987244897959183
52,xgboost,0.55,3.6912009460000377,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 0.85, 'regLambda': 3, 'regAlpha': 0.1, 'nEstimators': 400, 'minChildWeight': 5, 'maxDepth': 8, 'learningRate': 0.01, 'gamma': 0.3, 'colsampleBytree': 0.8}",train,0.9716006884681584,0.9653035935563816,0.9936224489795918
103,extraTrees,0.45,2.364332617000059,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 800, 'minSamplesSplit': 10, 'minSamplesLeaf': 4, 'maxFeatures': 'sqrt', 'maxDepth': 20, 'classWeight': 'balanced', 'bootstrap': True}",train,0.9698795180722891,0.9572649572649573,1.0
164,randomForest,0.5,4.302181575999839,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 1000, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxFeatures': 'log2', 'maxDepth': 10, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': False}",train,0.9698795180722891,0.9572649572649573,1.0
194,gradientBoosting,0.45,5.617635140000175,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 0.7, 'nEstimators': 150, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxDepth': 4, 'learningRate': 0.05}",train,0.9690189328743546,0.9572127139364304,0.9987244897959183
153,randomForest,0.55,2.4656010779999633,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 'sqrt', 'maxDepth': 10, 'classWeight': {0: 1, 1: 1.5}, 'bootstrap': True}",train,0.96815834767642,0.9549330085261876,1.0
162,randomForest,0.45,37.411873803999924,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 1000, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxFeatures': 0.8, 'maxDepth': 20, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': True}",train,0.96815834767642,0.9549330085261876,1.0
40,xgboost,0.5,4.96378989699997,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 1.0, 'regLambda': 7, 'regAlpha': 0.5, 'nEstimators': 1000, 'minChildWeight': 1, 'maxDepth': 4, 'learningRate': 0.01, 'gamma': 0.1, 'colsampleBytree': 0.6}",train,0.96815834767642,0.9605425400739828,0.9936224489795918
54,xgboost,0.55,2.6042143070000066,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 0.85, 'regLambda': 1, 'regAlpha': 0.1, 'nEstimators': 200, 'minChildWeight': 3, 'maxDepth': 8, 'learningRate': 0.01, 'gamma': 0.3, 'colsampleBytree': 1.0}",train,0.96815834767642,0.9628252788104089,0.9910714285714286
127,extraTrees,0.5,1.2531491280000182,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 'log2', 'maxDepth': 20, 'classWeight': None, 'bootstrap': True}",train,0.9672977624784854,0.9537712895377128,1.0
148,randomForest,0.5,26.78147705999993,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 800, 'minSamplesSplit': 5, 'minSamplesLeaf': 4, 'maxFeatures': 0.8, 'maxDepth': None, 'classWeight': {0: 1, 1: 1.5}, 'bootstrap': True}",train,0.9672977624784854,0.9537712895377128,1.0
157,randomForest,0.5,3.4941914450000695,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 1000, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 'log2', 'maxDepth': 10, 'classWeight': None, 'bootstrap': True}",train,0.9672977624784854,0.9537712895377128,1.0
182,gradientBoosting,0.45,10.26113541399991,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 0.85, 'nEstimators': 250, 'minSamplesSplit': 2, 'minSamplesLeaf': 4, 'maxDepth': 4, 'learningRate': 0.03}",train,0.9672977624784854,0.9548780487804878,0.9987244897959183
191,gradientBoosting,0.45,4.29044675199998,"{'modelFamily': 'gradientBoosting', 'randomState': 226, 'subsample': 0.7, 'nEstimators': 150, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxDepth': 3, 'learningRate': 0.08}",train,0.9672977624784854,0.9548780487804878,0.9987244897959183
52,xgboost,0.5,3.6912009460000377,"{'modelFamily': 'xgboost', 'randomState': 226, 'subsample': 0.85, 'regLambda': 3, 'regAlpha': 0.1, 'nEstimators': 400, 'minChildWeight': 5, 'maxDepth': 8, 'learningRate': 0.01, 'gamma': 0.3, 'colsampleBytree': 0.8}",train,0.9672977624784854,0.9559902200488998,0.9974489795918368
117,extraTrees,0.55,1.981578716999934,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 1, 'maxFeatures': 0.8, 'maxDepth': 10, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': True}",train,0.9664371772805508,0.9526123936816525,1.0
89,histGradientBoosting,0.45,2.2796117110000296,"{'modelFamily': 'histGradientBoosting', 'randomState': 226, 'minSamplesLeaf': 30, 'maxLeafNodes': 15, 'maxIter': 600, 'maxDepth': 6, 'learningRate': 0.01, 'l2Regularization': 1.0}",train,0.9664371772805508,0.9548229548229549,0.9974489795918368
138,randomForest,0.55,5.63141111799996,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 300, 'minSamplesSplit': 5, 'minSamplesLeaf': 4, 'maxFeatures': 0.5, 'maxDepth': 10, 'classWeight': {0: 1, 1: 1.5}, 'bootstrap': True}",train,0.9655765920826161,0.9514563106796117,1.0
158,randomForest,0.45,11.704723481000087,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxFeatures': 0.5, 'maxDepth': 20, 'classWeight': {0: 1, 1: 1.25}, 'bootstrap': True}",train,0.9655765920826161,0.9514563106796117,1.0
168,randomForest,0.5,4.641977983000061,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 1000, 'minSamplesSplit': 10, 'minSamplesLeaf': 2, 'maxFeatures': 'sqrt', 'maxDepth': 10, 'classWeight': None, 'bootstrap': True}",train,0.9655765920826161,0.9514563106796117,1.0
111,extraTrees,0.55,1.153382019999981,"{'modelFamily': 'extraTrees', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 10, 'minSamplesLeaf': 4, 'maxFeatures': 'sqrt', 'maxDepth': 20, 'classWeight': {0: 1, 1: 1.5}, 'bootstrap': False}",train,0.9647160068846816,0.9503030303030303,1.0
159,randomForest,0.45,13.708383798,"{'modelFamily': 'randomForest', 'randomState': 226, 'nEstimators': 500, 'minSamplesSplit': 5, 'minSamplesLeaf': 4, 'maxFeatures': 0.8, 'maxDepth': 10, 'classWeight': 'balanced', 'bootstrap': True}",train,0.9647160068846816,0.9805950840879689,0.9668367346938775
